HOLE_NAME,START_DATE,OIL,WATER,WATER_INJECTION,STEAM_INJECTION
PGKYP-27H3,10/1/2012 0:00,0,48.77762856,0,0
PGKYP-27H3,11/1/2012 0:00,0,34.15265328,0,0
PGKYP-27H3,12/1/2012 0:00,0,8.287465394,0,0
PGKYP-27H3,1/1/2013 0:00,0,0,0,0
PGKYP-27H3,2/1/2013 0:00,0,0,0,0
PGKYP-27H3,3/1/2013 0:00,0,0,0,0
PGKYP-27H3,4/1/2013 0:00,0,0,0,0
PGKYP-27H3,5/1/2013 0:00,0,0,0,0
PGKYP-27H3,7/1/2013 0:00,0,748.993893,0,0
PGKYP-27H3,8/1/2013 0:00,0,44.08487327,0,0
PGKYP-27H3,9/1/2013 0:00,0,43.39255849,0,0
PGKYP-27H3,10/1/2013 0:00,0,48.35001772,0,0
PGKYP-27H3,11/1/2013 0:00,0,41.39294822,0,0
PGKYP-27H3,12/1/2013 0:00,10.91091425,34.65799427,0,0
PGKYP-27H3,1/1/2014 0:00,26.21552949,44.75735148,0,0
PGKYP-27H3,2/1/2014 0:00,17.62300941,38.80255085,0,0
PGKYP-27H3,3/1/2014 0:00,12.42918021,31.62460163,0,0
PGKYP-27H3,4/1/2014 0:00,12.50622654,37.9437326,0,0
PGKYP-27H3,5/1/2014 0:00,13.90418485,46.47500383,0,0
PGKYP-27H3,6/1/2014 0:00,17.23386363,41.88227103,0,0
PGKYP-27H3,7/1/2014 0:00,14.1501563,32.80330809,0,0
PGKYP-27H3,8/1/2014 0:00,37.8451995,35.02703024,0,0
PGKYP-27H3,9/1/2014 0:00,42.17627459,33.08204971,0,0
PGKYP-27H3,10/1/2014 0:00,22.90686334,18.83094279,0,0
PGKYP-27H3,11/1/2014 0:00,43.96811683,27.39409193,0,0
PGKYP-27H3,12/1/2014 0:00,52.79424798,39.48852806,0,0
PGKYP-27H3,1/1/2015 0:00,55.86992107,32.56693304,0,0
PGKYP-27H3,2/1/2015 0:00,66.28724438,30.22035735,0,0
PGKYP-27H3,3/1/2015 0:00,118.1548763,6.961188909,0,0
PGKYP-27H3,4/1/2015 0:00,57.79113522,34.79740469,0,0
PGKYP-27H3,5/1/2015 0:00,36.34032395,43.95541281,0,0
PGKYP-27H3,6/1/2015 0:00,0.257507794,7.68222866,0,0
PGKYP-27H3,7/1/2015 0:00,0,0,0,0
PGKYP-27H3,8/1/2015 0:00,0,0,0,0
PGKYP-27H3,9/1/2015 0:00,11.4741353,57.65814673,0,0
PGKYP-27H3,10/1/2015 0:00,4.083867611,41.78747702,0,0
PGKYP-27H3,11/1/2015 0:00,6.351790256,31.88583575,0,0
PGKYP-27H3,12/1/2015 0:00,2.637085819,39.36729059,0,0
PGKYP-27H3,1/1/2016 0:00,1.327710187,41.33258299,0,0
PGKYP-27H3,2/1/2016 0:00,3.715116449,31.83915964,0,0
PGKYP-27H3,3/1/2016 0:00,11.96937429,32.88837396,0,0
PGKYP-27H3,4/1/2016 0:00,0.135964115,26.78882351,0,0
PGKYP-27H3,5/1/2016 0:00,0,7.664958816,0,0
PGKYP-27H3,6/1/2016 0:00,0,1.620212397,0,0
PGKYP-27H3,7/1/2016 0:00,0,0,0,0
PGKYP-27H3,8/1/2016 0:00,0,0,0,0
PGKYP-27H3,9/1/2016 0:00,0,0,0,0
PGKYP-27H3,10/1/2016 0:00,0,0,0,0
PGKYP-27H3,11/1/2016 0:00,0,0.011756169,0,0
PGKYP-27H3,12/1/2016 0:00,0,0,0,0
PGKYP-27H3,1/1/2017 0:00,0,1.58E-05,0,0
PGKYP-27H3,2/1/2017 0:00,0,0,0,0
PGKYP-27H3,3/1/2017 0:00,0,0,0,0
PGKYP-27H3,4/1/2017 0:00,0,0,0,0
PGKYP-27H3,5/1/2017 0:00,0,0,0,0
PGKYP-27H3,6/1/2017 0:00,0,0,0,0
PGKYP-27H3,7/1/2017 0:00,0,0,0,0
PGKYP-27H3,8/1/2017 0:00,0,0,0,0
PGKYP-27H3,9/1/2017 0:00,0,0,0,0
PGKYP-27H3,10/1/2017 0:00,0,0,0,0
PGKYP-27H3,11/1/2017 0:00,0,0,0,0
PGKYP-27H3,12/1/2017 0:00,0,0,0,0
PGKYP-27H3,1/1/2018 0:00,0,0,0,0
PGKYP-27H3,2/1/2018 0:00,0,0,0,0
PGKYP-27H3,3/1/2018 0:00,0,0,0,0
PGKYP-27H3,4/1/2018 0:00,0,0,0,0
PGKYP-27H3,5/1/2018 0:00,0,0,0,0
PGKYP-27H3,6/1/2018 0:00,0,0,0,0
PGKYP-29H2,2/1/2012 0:00,0,23.262765,0,0
PGKYP-29H2,3/1/2012 0:00,0,74.89135961,0,0
PGKYP-29H2,4/1/2012 0:00,0,15.97310049,0,0
PGKYP-29H2,5/1/2012 0:00,0,63.82690331,0,0
PGKYP-29H2,6/1/2012 0:00,0,42.13515541,0,0
PGKYP-29H2,7/1/2012 0:00,0,0,0,0
PGKYP-29H2,8/1/2012 0:00,0,17.35186779,0,0
PGKYP-29H2,9/1/2012 0:00,0,49.28894269,0,0
PGKYP-29H2,10/1/2012 0:00,0,34.45939106,0,0
PGKYP-29H2,11/1/2012 0:00,0.245559433,58.69169144,0,0
PGKYP-29H2,12/1/2012 0:00,0.142762321,23.87888649,0,0
PGKYP-29H2,1/1/2013 0:00,0,0,0,0
PGKYP-29H2,2/1/2013 0:00,0,0,0,0
PGKYP-29H2,3/1/2013 0:00,0,0,0,0
PGKYP-29H2,4/1/2013 0:00,0,0,0,0
PGKYP-29H2,5/1/2013 0:00,0,0,0,0
PGKYP-29H2,7/1/2013 0:00,0,30.05724446,0,0
PGKYP-29H2,8/1/2013 0:00,126.3957437,30.2203415,0,0
PGKYP-29H2,9/1/2013 0:00,189.8749171,3.434813524,0,0
PGKYP-29H2,10/1/2013 0:00,213.0343441,3.809680045,0,0
PGKYP-29H2,11/1/2013 0:00,63.83185606,1.059988166,0,0
PGKYP-29H2,12/1/2013 0:00,160.5532256,4.511136744,0,0
PGKYP-29H2,1/1/2014 0:00,125.2690956,5.383057893,0,0
PGKYP-29H2,2/1/2014 0:00,143.1702135,4.138836934,0,0
PGKYP-29H2,3/1/2014 0:00,117.6888902,2.688930548,0,0
PGKYP-29H2,4/1/2014 0:00,66.12326342,3.056081093,0,0
PGKYP-29H2,5/1/2014 0:00,113.3297983,3.436794011,0,0
PGKYP-29H2,6/1/2014 0:00,92.95866567,4.541921429,0,0
PGKYP-29H2,7/1/2014 0:00,79.50233838,4.325953316,0,0
PGKYP-29H2,8/1/2014 0:00,86.59183696,4.406725486,0,0
PGKYP-29H2,9/1/2014 0:00,30.32700194,4.651133387,0,0
PGKYP-29H2,10/1/2014 0:00,11.73741127,5.19996586,0,0
PGKYP-29H2,11/1/2014 0:00,20.30953673,30.09468358,0,0
PGKYP-29H2,12/1/2014 0:00,24.51268195,31.78522702,0,0
PGKYP-29H2,1/1/2015 0:00,23.86932448,22.60640002,0,0
PGKYP-29H2,2/1/2015 0:00,22.64317536,19.27010383,0,0
PGKYP-29H2,3/1/2015 0:00,41.9220629,16.33505424,0,0
PGKYP-29H2,4/1/2015 0:00,137.3010958,3.695366354,0,0
PGKYP-29H2,5/1/2015 0:00,102.3259752,4.184134625,0,0
PGKYP-29H2,6/1/2015 0:00,82.89484906,3.340098729,0,0
PGKYP-29H2,7/1/2015 0:00,73.14601598,0.713814936,0,0
PGKYP-29H2,8/1/2015 0:00,25.26130861,0.099499651,0,0
PGKYP-29H2,9/1/2015 0:00,0.015244461,3.17E-05,0,0
PGKYP-29H2,10/1/2015 0:00,0,0,0,0
PGKYP-29H2,11/1/2015 0:00,0,0,0,0
PGKYP-29H2,12/1/2015 0:00,0,0,0,0
PGKYP-29H2,1/1/2016 0:00,0,0,0,0
PGKYP-29H2,2/1/2016 0:00,0,0,0,0
PGKYP-29H2,3/1/2016 0:00,0,0,0,0
PGKYP-29H2,4/1/2016 0:00,0,0,0,0
PGKYP-29H2,5/1/2016 0:00,0,0,0,0
PGKYP-29H2,6/1/2016 0:00,0,0,0,0
PGKYP-29H2,7/1/2016 0:00,0,0,0,0
PGKYP-29H2,8/1/2016 0:00,0,0,0,0
PGKYP-29H2,9/1/2016 0:00,0,0,0,0
PGKYP-29H2,10/1/2016 0:00,0,0,0,0
PGKYP-29H2,11/1/2016 0:00,0,0,0,0
PGKYP-29H2,12/1/2016 0:00,0,0,0,0
PGKYP-29H2,1/1/2017 0:00,0,0,0,0
PGKYP-37H1,8/1/2013 0:00,0,132.6775092,0,0
PGKYP-37H1,9/1/2013 0:00,0,135.7339547,0,0
PGKYP-37H1,10/1/2013 0:00,0,150.5058979,0,0
PGKYP-37H1,11/1/2013 0:00,0,128.8496403,0,0
PGKYP-37H1,12/1/2013 0:00,0,160.7418136,0,0
PGKYP-37H1,1/1/2014 0:00,0,181.6509049,0,0
PGKYP-37H1,2/1/2014 0:00,0,151.6943008,0,0
PGKYP-37H1,3/1/2014 0:00,0,124.7241281,0,0
PGKYP-37H1,4/1/2014 0:00,30.04745148,57.06748638,0,0
PGKYP-37H1,5/1/2014 0:00,0,0,0,0
PGKYP-37H1,6/1/2014 0:00,0,0,0,0
PGKYP-37H1,7/1/2014 0:00,0,0,0,0
PGKYP-37H1,8/1/2014 0:00,0,0,0,0
PGKYP-37H1,9/1/2014 0:00,0,0,0,0
PGKYP-37H1,10/1/2014 0:00,0,28.4556328,0,0
PGKYP-37H1,11/1/2014 0:00,0,124.9988137,0,0
PGKYP-37H1,12/1/2014 0:00,0,143.5171565,0,0
PGKYP-37H1,1/1/2015 0:00,0,124.8456825,0,0
PGKYP-37H1,2/1/2015 0:00,0,39.34431694,0,0
PGKYP-37H1,3/1/2015 0:00,0,51.42271906,0,0
PGKYP-37H1,4/1/2015 0:00,6.00734783,166.3312382,0,0
PGKYP-37H1,5/1/2015 0:00,5.249244884,201.6502397,0,0
PGKYP-37H1,6/1/2015 0:00,4.465185152,177.9249915,0,0
PGKYP-37H1,7/1/2015 0:00,5.116370862,166.5591368,0,0
PGKYP-37H1,8/1/2015 0:00,3.780626432,157.2679291,0,0
PGKYP-37H1,9/1/2015 0:00,0,169.7852862,0,0
PGKYP-37H1,10/1/2015 0:00,0,182.9713666,0,0
PGKYP-37H1,11/1/2015 0:00,0,182.1343654,0,0
PGKYP-37H1,12/1/2015 0:00,0,177.5487307,0,0
PGKYP-37H1,1/1/2016 0:00,0,176.2626819,0,0
PGKYP-37H1,2/1/2016 0:00,0,153.4688486,0,0
PGKYP-37H1,3/1/2016 0:00,0,169.3994399,0,0
PGKYP-37H1,4/1/2016 0:00,0,143.1427811,0,0
PGKYP-37H1,5/1/2016 0:00,0,87.21556389,0,0
PGKYP-37H1,6/1/2016 0:00,0,72.27089053,0,0
PGKYP-37H1,7/1/2016 0:00,0,0,0,0
PGKYP-37H1,8/1/2016 0:00,0,0,0,0
PGKYP-37H1,9/1/2016 0:00,0,151.501243,0,0
PGKYP-37H1,10/1/2016 0:00,0,237.2979387,0,0
PGKYP-37H1,11/1/2016 0:00,0,138.0506963,0,0
PGKYP-37H1,12/1/2016 0:00,0,116.1514568,0,0
PGKYP-37H1,1/1/2017 0:00,0,147.2148994,0,0
PGKYP-37H1,2/1/2017 0:00,0,133.3252709,0,0
PGKYP-37H1,3/1/2017 0:00,0,168.8897894,0,0
PGKYP-37H1,4/1/2017 0:00,0,169.8039979,0,0
PGKYP-37H1,5/1/2017 0:00,0,174.0529816,0,0
PGKYP-37H1,6/1/2017 0:00,0,169.8649335,0,0
PGKYP-37H1,7/1/2017 0:00,0,168.0259169,0,0
PGKYP-37H1,8/1/2017 0:00,0,165.8046664,0,0
PGKYP-37H1,9/1/2017 0:00,0,154.8998374,0,0
PGKYP-37H1,10/1/2017 0:00,0,152.4321193,0,0
PGKYP-37H1,11/1/2017 0:00,0,162.0936146,0,0
PGKYP-37H1,12/1/2017 0:00,0,146.8908442,0,0
PGKYP-37H1,1/1/2018 0:00,0,151.4883302,0,0
PGKYP-37H1,2/1/2018 0:00,0,131.9218505,0,0
PGKYP-37H1,3/1/2018 0:00,0,72.4621897,0,0
PGKYP-37H1,4/1/2018 0:00,0,45.45858637,0,0
PGKYP-37H1,5/1/2018 0:00,0,36.54292644,0,0
PGKYP-37H1,6/1/2018 0:00,0,180.712075,0,0
PGKYP-38H3,7/1/2013 0:00,0,0,0,0
PGKYP-38H3,8/1/2013 0:00,0,0,0,0
PGKYP-38H3,9/1/2013 0:00,0,59.89826731,0,0
PGKYP-38H3,10/1/2013 0:00,0,0,0,0
PGKYP-38H3,11/1/2013 0:00,0,0,0,0
PGKYP-38H3,12/1/2013 0:00,0,153.934865,0,0
PGKYP-38H3,1/1/2014 0:00,0,197.5453563,0,0
PGKYP-38H3,2/1/2014 0:00,0,164.9675543,0,0
PGKYP-38H3,3/1/2014 0:00,0,135.6374812,0,0
PGKYP-38H3,4/1/2014 0:00,0,164.229118,0,0
PGKYP-38H3,5/1/2014 0:00,0,183.3640734,0,0
PGKYP-38H3,6/1/2014 0:00,0,184.1436088,0,0
PGKYP-38H3,7/1/2014 0:00,0,120.7082398,0,0
PGKYP-38H3,8/1/2014 0:00,0,0,0,0
PGKYP-38H3,9/1/2014 0:00,0,0,0,0
PGKYP-38H3,10/1/2014 0:00,0,0,0,0
PGKYP-38H3,11/1/2014 0:00,0,148.8692237,0,0
PGKYP-38H3,12/1/2014 0:00,0,170.9239235,0,0
PGKYP-38H3,1/1/2015 0:00,0,148.6868446,0,0
PGKYP-38H3,2/1/2015 0:00,0,136.8570966,0,0
PGKYP-38H3,3/1/2015 0:00,0,99.00574973,0,0
PGKYP-38H3,4/1/2015 0:00,0,134.2032286,0,0
PGKYP-38H3,5/1/2015 0:00,0,159.1975569,0,0
PGKYP-38H3,6/1/2015 0:00,0,135.8571885,0,0
PGKYP-38H3,7/1/2015 0:00,0,20.67108427,0,0
PGKYP-38H3,8/1/2015 0:00,0,0,0,0
PGKYP-38H3,9/1/2015 0:00,0,0,0,0
PGKYP-38H3,10/1/2015 0:00,0,185.378878,0,0
PGKYP-38H3,11/1/2015 0:00,0,184.5308652,0,0
PGKYP-38H3,12/1/2015 0:00,0,185.3942624,0,0
PGKYP-38H3,1/1/2016 0:00,0,199.3357638,0,0
PGKYP-38H3,2/1/2016 0:00,0,174.1136161,0,0
PGKYP-38H3,3/1/2016 0:00,0,167.3931752,0,0
PGKYP-38H3,4/1/2016 0:00,0,159.182822,0,0
PGKYP-38H3,5/1/2016 0:00,0,161.8662864,0,0
PGKYP-38H3,6/1/2016 0:00,0,186.847591,0,0
PGKYP-38H3,7/1/2016 0:00,0,229.0781425,0,0
PGKYP-38H3,8/1/2016 0:00,0,249.4044162,0,0
PGKYP-38H3,9/1/2016 0:00,0,218.8897743,0,0
PGKYP-38H3,10/1/2016 0:00,0,246.3212103,0,0
PGKYP-38H3,11/1/2016 0:00,0,135.7046276,0,0
PGKYP-38H3,12/1/2016 0:00,0,126.3583465,0,0
PGKYP-38H3,1/1/2017 0:00,0,193.2233006,0,0
PGKYP-38H3,2/1/2017 0:00,0,161.4104893,0,0
PGKYP-38H3,3/1/2017 0:00,0,207.5541815,0,0
PGKYP-38H3,4/1/2017 0:00,0,225.5967321,0,0
PGKYP-38H3,5/1/2017 0:00,0,231.1783615,0,0
PGKYP-38H3,6/1/2017 0:00,0,233.1533029,0,0
PGKYP-38H3,7/1/2017 0:00,0,235.8031307,0,0
PGKYP-38H3,8/1/2017 0:00,0,225.3064086,0,0
PGKYP-38H3,9/1/2017 0:00,0,205.5366835,0,0
PGKYP-38H3,10/1/2017 0:00,0,217.7567934,0,0
PGKYP-38H3,11/1/2017 0:00,0,217.6304858,0,0
PGKYP-38H3,12/1/2017 0:00,0,208.3873485,0,0
PGKYP-38H3,1/1/2018 0:00,0,210.8618636,0,0
PGKYP-38H3,2/1/2018 0:00,0,182.0197824,0,0
PGKYP-38H3,3/1/2018 0:00,0,100.9928275,0,0
PGKYP-38H3,4/1/2018 0:00,0,215.2784915,0,0
PGKYP-38H3,5/1/2018 0:00,0,228.2771228,0,0
PGKYP-38H3,6/1/2018 0:00,0,184.1387764,0,0
PGKYP-39H2,1/1/2012 0:00,0,123.8358719,0,0
PGKYP-39H2,2/1/2012 0:00,0,121.2675768,0,0
PGKYP-39H2,3/1/2012 0:00,0,138.3298657,0,0
PGKYP-39H2,4/1/2012 0:00,0,123.8263656,0,0
PGKYP-39H2,5/1/2012 0:00,0,134.7713272,0,0
PGKYP-39H2,6/1/2012 0:00,0,125.6008816,0,0
PGKYP-39H2,7/1/2012 0:00,0,131.7134558,0,0
PGKYP-39H2,8/1/2012 0:00,0,123.7645744,0,0
PGKYP-39H2,9/1/2012 0:00,0,116.6221472,0,0
PGKYP-39H2,10/1/2012 0:00,0,69.11740118,0,0
PGKYP-39H2,11/1/2012 0:00,0,118.1558361,0,0
PGKYP-39H2,12/1/2012 0:00,0,44.73048024,0,0
PGKYP-39H2,1/1/2013 0:00,0,0,0,0
PGKYP-39H2,2/1/2013 0:00,0,0,0,0
PGKYP-39H2,3/1/2013 0:00,0,0,0,0
PGKYP-39H2,10/1/2013 0:00,0,164.8631272,0,0
PGKYP-39H2,11/1/2013 0:00,0,150.8748863,0,0
PGKYP-39H2,12/1/2013 0:00,0,188.2186107,0,0
PGKYP-39H2,1/1/2014 0:00,0,212.7018625,0,0
PGKYP-39H2,2/1/2014 0:00,0,177.6245437,0,0
PGKYP-39H2,3/1/2014 0:00,0,146.0441466,0,0
PGKYP-39H2,4/1/2014 0:00,0,176.8294496,0,0
PGKYP-39H2,5/1/2014 0:00,0,182.3102643,0,0
PGKYP-39H2,6/1/2014 0:00,0,183.0853159,0,0
PGKYP-39H2,7/1/2014 0:00,0,176.6342687,0,0
PGKYP-39H2,8/1/2014 0:00,0,184.3758011,0,0
PGKYP-39H2,9/1/2014 0:00,0,166.3608822,0,0
PGKYP-39H2,10/1/2014 0:00,0,99.8165293,0,0
PGKYP-39H2,11/1/2014 0:00,0,148.8264452,0,0
PGKYP-39H2,12/1/2014 0:00,0,170.8748074,0,0
PGKYP-39H2,1/1/2015 0:00,0,148.6441137,0,0
PGKYP-39H2,2/1/2015 0:00,0,150.9274247,0,0
PGKYP-39H2,3/1/2015 0:00,0,191.7298552,0,0
PGKYP-39H2,4/1/2015 0:00,0,184.4399688,0,0
PGKYP-39H2,5/1/2015 0:00,0,218.7905123,0,0
PGKYP-39H2,6/1/2015 0:00,0,194.6444186,0,0
PGKYP-39H2,7/1/2015 0:00,0,180.06322,0,0
PGKYP-39H2,8/1/2015 0:00,0,226.5257705,0,0
PGKYP-39H2,9/1/2015 0:00,0,181.8489852,0,0
PGKYP-39H2,10/1/2015 0:00,0,190.0976172,0,0
PGKYP-39H2,11/1/2015 0:00,0,189.2280251,0,0
PGKYP-39H2,12/1/2015 0:00,0,196.439405,0,0
PGKYP-39H2,1/1/2016 0:00,0,207.2244225,0,0
PGKYP-39H2,2/1/2016 0:00,0,182.1972974,0,0
PGKYP-39H2,3/1/2016 0:00,0,186.9167496,0,0
PGKYP-39H2,4/1/2016 0:00,0,194.626515,0,0
PGKYP-39H2,5/1/2016 0:00,0,193.0251885,0,0
PGKYP-39H2,6/1/2016 0:00,0,223.3927832,0,0
PGKYP-39H2,7/1/2016 0:00,0,260.2257321,0,0
PGKYP-39H2,8/1/2016 0:00,0,269.0242264,0,0
PGKYP-39H2,9/1/2016 0:00,0,236.109108,0,0
PGKYP-39H2,10/1/2016 0:00,0,252.4814429,0,0
PGKYP-39H2,11/1/2016 0:00,0,141.188215,0,0
PGKYP-39H2,12/1/2016 0:00,0,126.3583465,0,0
PGKYP-39H2,1/1/2017 0:00,0,143.3869513,0,0
PGKYP-39H2,2/1/2017 0:00,0,123.1002558,0,0
PGKYP-39H2,3/1/2017 0:00,0,141.492798,0,0
PGKYP-39H2,4/1/2017 0:00,0,126.1401127,0,0
PGKYP-39H2,5/1/2017 0:00,0,129.8287771,0,0
PGKYP-39H2,6/1/2017 0:00,0,130.365283,0,0
PGKYP-39H2,7/1/2017 0:00,0,128.0227,0,0
PGKYP-39H2,8/1/2017 0:00,0,76.93520603,0,0
PGKYP-39H2,9/1/2017 0:00,0,67.10232726,0,0
PGKYP-39H2,10/1/2017 0:00,0,181.8350901,0,0
PGKYP-39H2,11/1/2017 0:00,0,183.8673864,0,0
PGKYP-39H2,12/1/2017 0:00,0,173.6561237,0,0
PGKYP-39H2,1/1/2018 0:00,0,175.4627554,0,0
PGKYP-39H2,2/1/2018 0:00,0,152.2152639,0,0
PGKYP-39H2,3/1/2018 0:00,0,84.41487051,0,0
PGKYP-39H2,4/1/2018 0:00,0,176.0940395,0,0
PGKYP-39H2,5/1/2018 0:00,0,186.7266863,0,0
PGKYP-39H2,6/1/2018 0:00,0,167.223598,0,0
PGKYP-40H2,1/1/2015 0:00,0,24.78113285,0,0
PGKYP-40H2,2/1/2015 0:00,0,22.80951874,0,0
PGKYP-40H2,3/1/2015 0:00,0,27.61590644,0,0
PGKYP-40H2,4/1/2015 0:00,0,25.94596006,0,0
PGKYP-40H2,5/1/2015 0:00,0,29.14588786,0,0
PGKYP-40H2,6/1/2015 0:00,0,25.44282138,0,0
PGKYP-40H2,7/1/2015 0:00,0,24.08444516,0,0
PGKYP-40H2,8/1/2015 0:00,0,20.51803226,0,0
PGKYP-40H2,9/1/2015 0:00,0,22.34017508,0,0
PGKYP-40H2,10/1/2015 0:00,0,24.07517649,0,0
PGKYP-40H2,11/1/2015 0:00,0,23.96504558,0,0
PGKYP-40H2,12/1/2015 0:00,0,24.87835098,0,0
PGKYP-40H2,1/1/2016 0:00,0,25.7707266,0,0
PGKYP-40H2,2/1/2016 0:00,0,8.375240564,0,0
PGKYP-40H2,3/1/2016 0:00,0,4.516286009,0,0
PGKYP-40H2,4/1/2016 0:00,0,5.204861623,0,0
PGKYP-40H2,5/1/2016 0:00,0,5.855744613,0,0
PGKYP-40H2,6/1/2016 0:00,0,6.759480301,0,0
PGKYP-40H2,7/1/2016 0:00,0,3.793170708,0,0
PGKYP-40H2,8/1/2016 0:00,0,0.071519335,0,0
PGKYP-40H2,9/1/2016 0:00,0,7.179581138,0,0
PGKYP-40H2,10/1/2016 0:00,0,8.291949215,0,0
PGKYP-40H2,11/1/2016 0:00,0,4.82392689,0,0
PGKYP-40H2,12/1/2016 0:00,0,4.317239175,0,0
PGKYP-40H2,1/1/2017 0:00,0,5.672747643,0,0
PGKYP-40H2,2/1/2017 0:00,0,0,0,0
PGKYP-40H2,3/1/2017 0:00,0,0,0,0
PGKYP-40H2,4/1/2017 0:00,0,0,0,0
PGKYP-40H2,5/1/2017 0:00,0,0,0,0
PGKYP-40H2,6/1/2017 0:00,0,0,0,0
PGKYP-40H2,7/1/2017 0:00,0,0,0,0
PGKYP-40H2,8/1/2017 0:00,0,0,0,0
PGKYP-40H2,9/1/2017 0:00,0,0,0,0
PGKYP-40H2,10/1/2017 0:00,0,0,0,0
PGKYP-40H2,11/1/2017 0:00,0,0,0,0
PGKYP-40H2,12/1/2017 0:00,0,0,0,0
PGKYP-40H2,1/1/2018 0:00,0,0,0,0
PGKYP-40H2,2/1/2018 0:00,0,0,0,0
PGKYP-40H2,3/1/2018 0:00,0,0,0,0
PGKYP-40H2,4/1/2018 0:00,0,0,0,0
PGKYP-40H2,5/1/2018 0:00,0,0,0,0
PGKYP-40H2,6/1/2018 0:00,0,0,0,0
PGKYP-41H2,1/1/2015 0:00,0,24.35388642,0,0
PGKYP-41H2,2/1/2015 0:00,0,22.41624161,0,0
PGKYP-41H2,3/1/2015 0:00,0,27.13976575,0,0
PGKYP-41H2,4/1/2015 0:00,0,25.49860773,0,0
PGKYP-41H2,5/1/2015 0:00,0,30.24752962,0,0
PGKYP-41H2,6/1/2015 0:00,0,25.67786554,0,0
PGKYP-41H2,7/1/2015 0:00,0,25.14524137,0,0
PGKYP-41H2,8/1/2015 0:00,0,30.91091345,0,0
PGKYP-41H2,9/1/2015 0:00,0,25.02099356,0,0
PGKYP-41H2,10/1/2015 0:00,0,9.121583013,0,0
PGKYP-41H2,11/1/2015 0:00,0,0,0,0
PGKYP-41H2,12/1/2015 0:00,0,0,0,0
PGKYP-41H2,1/1/2016 0:00,0,0,0,0
PGKYP-41H2,2/1/2016 0:00,0,0,0,0
PGKYP-41H2,3/1/2016 0:00,0,0,0,0
PGKYP-41H2,4/1/2016 0:00,0,0,0,0
PGKYP-41H2,5/1/2016 0:00,0,0,0,0
PGKYP-41H2,6/1/2016 0:00,0,0,0,0
PGKYP-41H2,7/1/2016 0:00,0,0,0,0
PGKYP-41H2,8/1/2016 0:00,0,0,0,0
PGKYP-41H2,9/1/2016 0:00,0,0,0,0
PGKYP-41H2,10/1/2016 0:00,0,0,0,0
PGKYP-41H2,11/1/2016 0:00,0,0,0,0
PGKYP-41H2,12/1/2016 0:00,0,0,0,0
PGKYP-41H2,1/1/2017 0:00,0,0.000633756,0,0
PGKYP-41H2,2/1/2017 0:00,0,0,0,0
PGKYP-41H2,3/1/2017 0:00,0,0,0,0
PGKYP-41H2,4/1/2017 0:00,0,0,0,0
PGKYP-41H2,5/1/2017 0:00,0,0,0,0
PGKYP-41H2,6/1/2017 0:00,0,0,0,0
PGKYP-41H2,7/1/2017 0:00,0,0,0,0
PGKYP-41H2,8/1/2017 0:00,0,0,0,0
PGKYP-41H2,9/1/2017 0:00,0,0,0,0
PGKYP-41H2,10/1/2017 0:00,0,0,0,0
PGKYP-41H2,11/1/2017 0:00,0,0,0,0
PGKYP-41H2,12/1/2017 0:00,0,0,0,0
PGKYP-41H2,1/1/2018 0:00,0,0,0,0
PGKYP-41H2,2/1/2018 0:00,0,0,0,0
PGKYP-41H2,3/1/2018 0:00,0,0,0,0
PGKYP-41H2,4/1/2018 0:00,0,0,0,0
PGKYP-41H2,5/1/2018 0:00,0,0,0,0
PGKYP-41H2,6/1/2018 0:00,0,0,0,0
PGKYP-42H2,7/1/2013 0:00,0,19.28754796,0,0
PGKYP-42H2,8/1/2013 0:00,0,146.7385527,0,0
PGKYP-42H2,9/1/2013 0:00,0,141.8547042,0,0
PGKYP-42H2,1/1/2015 0:00,0,138.4752968,0,0
PGKYP-42H2,2/1/2015 0:00,0,155.3406779,0,0
PGKYP-42H2,3/1/2015 0:00,0,188.0738133,0,0
PGKYP-42H2,4/1/2015 0:00,0,176.700924,0,0
PGKYP-42H2,5/1/2015 0:00,0,21.84861828,0,0
PGKYP-42H2,6/1/2015 0:00,0,162.079371,0,0
PGKYP-42H2,7/1/2015 0:00,0,176.4578469,0,0
PGKYP-42H2,8/1/2015 0:00,0,222.6297412,0,0
PGKYP-42H2,9/1/2015 0:00,0,178.7213531,0,0
PGKYP-42H2,10/1/2015 0:00,0,192.6014277,0,0
PGKYP-42H2,11/1/2015 0:00,0,186.4480714,0,0
PGKYP-42H2,12/1/2015 0:00,0,193.553519,0,0
PGKYP-42H2,1/1/2016 0:00,0,200.4962498,0,0
PGKYP-42H2,2/1/2016 0:00,0,170.7980755,0,0
PGKYP-42H2,3/1/2016 0:00,0,174.8418807,0,0
PGKYP-42H2,4/1/2016 0:00,0,190.2932101,0,0
PGKYP-42H2,5/1/2016 0:00,0,183.670621,0,0
PGKYP-42H2,6/1/2016 0:00,0,212.0170577,0,0
PGKYP-42H2,7/1/2016 0:00,0,247.6031397,0,0
PGKYP-42H2,8/1/2016 0:00,0,169.6804155,0,0
PGKYP-42H2,9/1/2016 0:00,0,0,0,0
PGKYP-42H2,10/1/2016 0:00,0,41.11465023,0,0
PGKYP-42H2,11/1/2016 0:00,0,69.02534815,0,0
PGKYP-42H2,12/1/2016 0:00,0,107.7928998,0,0
PGKYP-42H2,1/1/2017 0:00,0,174.7993399,0,0
